Date,BTC_usd,BTC_Volume,Gold_usd,Litecoin_usd,NYSE_usd,Ethereum_Price,nasdaq_composite_index,Bitcoin_pop_score,Difficulty_BTC,BTC_cash_usd
2015-10-28,293.703003,50808100.0,7.66,3.0993,10428.03027,0.870938,5040.379883,,60883825480.0,
2015-10-29,304.324005,64495900.0,7.64,3.10248,10504.34961,1.01,5071.040039,,60883825480.0,
2015-10-30,313.942993,78305000.0,7.83,3.76857,10509.15039,1.21,5079.759766,,62253982450.0,
2015-10-31,328.511993,48598100.0,,4.08356,,1.05,,,62253982450.0,
2015-11-01,315.005005,37001100.0,,3.81509,,0.920847,,100.0,62253982450.0,
2015-11-02,325.941986,101918000.0,7.61,3.98289,10474.58008,1.06,5065.640137,,62253982450.0,
2015-11-03,361.872986,206162000.0,7.64,4.17497,10556.36035,0.994568,5114.310059,,62253982450.0,
2015-11-04,403.664001,263900000.0,7.91,4.5799,10629.58984,1.01,5155.620117,,62253982450.0,
2015-11-05,408.076996,151824992.0,7.53,4.19955,10563.92969,0.900699,5144.149902,,62253982450.0,
2015-11-06,388.046997,122687000.0,7.0,3.94524,10525.65039,0.904772,5124.040039,,62253982450.0,
2015-11-07,374.269012,56625100.0,,3.55124,,0.923732,,,62253982450.0,
2015-11-08,384.278015,51817600.0,,3.61987,,0.915661,,67.0,62253982450.0,
2015-11-09,374.324005,68224400.0,7.06,3.43286,10486.71973,1.03,5128.939941,,62253982450.0,
2015-11-10,379.984009,95797904.0,7.23,3.40039,10389.17969,1.0,5068.549805,,62253982450.0,
2015-11-11,339.820007,107070000.0,7.24,3.11711,10454.15039,0.941296,5098.129883,,62253982450.0,
2015-11-12,314.07901,78477800.0,7.17,2.97215,10335.0,0.796455,5043.100098,,65848255180.0,
2015-11-13,338.497986,52003000.0,7.49,3.26864,10206.54004,0.907722,4980.859863,,65848255180.0,
2015-11-14,336.623993,38612000.0,,3.22337,,0.905469,,,65848255180.0,
2015-11-15,333.050995,44213100.0,,3.19864,,0.891217,,60.0,65848255180.0,
2015-11-16,319.734985,47980100.0,7.59,3.06645,10143.37988,0.906166,4916.140137,,65848255180.0,
2015-11-17,330.362,51001600.0,7.6,3.19037,10320.05957,0.924948,4991.709961,,65848255180.0,
2015-11-18,334.592987,43783800.0,7.06,3.19891,10285.37012,0.993214,5004.600098,,65848255180.0,
2015-11-19,334.678986,45011100.0,7.28,3.19123,10426.12988,0.988713,5078.669922,,65848255180.0,
2015-11-20,326.411011,53152900.0,7.6,3.13604,10460.25,0.955735,5096.959961,,65848255180.0,
2015-11-21,322.09201,28200500.0,,3.11744,,0.928758,,,65848255180.0,
2015-11-22,326.975006,23439400.0,,3.16329,,0.979765,,58.0,65848255180.0,
2015-11-23,324.350006,27478900.0,7.12,3.14389,10433.62988,0.967493,5106.720215,,65848255180.0,
2015-11-24,323.014008,29362600.0,7.22,3.13036,10379.26953,0.946442,5070.660156,,65848255180.0,
2015-11-25,320.045013,41666900.0,7.26,3.11383,10449.67969,0.893827,5106.870117,,72722780643.0,
2015-11-26,328.303009,106105000.0,,3.35139,,0.863273,,,72722780643.0,
2015-11-27,351.860992,55179100.0,7.17,3.6014,10442.61035,0.8821,5121.930176,,72722780643.0,
2015-11-28,357.140991,36816600.0,,3.57541,,0.868102,,,72722780643.0,
2015-11-29,357.471985,40409300.0,,3.53436,,0.914144,,58.0,72722780643.0,
2015-11-30,371.437012,71701600.0,7.14,3.66437,10455.48047,0.879951,5139.580078,,72722780643.0,
2015-12-01,377.414001,60452200.0,7.38,3.62608,10447.05957,0.878316,5129.640137,,72722780643.0,
2015-12-02,361.845001,54160500.0,7.36,3.43093,10501.09961,0.873171,5158.819824,,72722780643.0,
2015-12-03,359.330994,50714900.0,7.49,3.34672,10415.55957,0.818546,5143.160156,,72722780643.0,
2015-12-04,361.261993,35784100.0,7.7,3.38233,10266.5,0.812082,5050.930176,,72722780643.0,
2015-12-05,363.721008,66282200.0,,3.36994,,0.841195,,,72722780643.0,
2015-12-06,389.554993,77762000.0,,3.52538,,0.866417,,85.0,72722780643.0,
2015-12-07,389.977997,63455800.0,7.96,3.45255,10408.86035,0.836322,5139.459961,,72722780643.0,
2015-12-08,395.753998,57801400.0,7.71,3.64767,10214.29004,0.806024,5050.52002,,79102380900.0,
2015-12-09,414.44101,90917200.0,7.69,3.68282,10191.34961,0.824454,5077.209961,,79102380900.0,
2015-12-10,417.988007,52138900.0,7.7,3.66964,10165.45996,0.79559,5026.299805,,79102380900.0,
2015-12-11,415.281006,110944000.0,7.54,3.67299,10074.08008,0.839995,4979.77002,,79102380900.0,
2015-12-12,452.334991,131969000.0,,3.84252,,0.931196,,,79102380900.0,
2015-12-13,431.660004,55050600.0,,3.5963,,0.971538,,69.0,79102380900.0,
2015-12-14,433.272003,130496000.0,7.68,3.63688,9977.820313,0.95662,4932.609863,,79102380900.0,
2015-12-15,443.877991,83121104.0,7.12,3.61842,10057.33008,0.990589,4991.209961,,79102380900.0,
2015-12-16,465.208008,107944000.0,7.28,3.83891,10164.83984,1.02,5033.47998,,79102380900.0,
2015-12-17,454.777008,47978400.0,7.26,3.70411,10267.83008,0.993043,5087.169922,,79102380900.0,
2015-12-18,455.846985,60220100.0,7.07,3.75132,10072.98047,0.938327,4982.580078,,79102380900.0,
2015-12-19,463.552002,47892700.0,,3.76516,,0.921524,,,79102380900.0,
2015-12-20,462.234009,75409400.0,,3.74056,,0.90824,,65.0,93448670796.0,
2015-12-21,442.838013,77639696.0,7.39,3.54621,10017.12988,0.906065,4957.529785,,93448670796.0,
2015-12-22,437.436005,50840400.0,7.43,3.45878,10052.33984,0.894973,4988.680176,,93448670796.0,
2015-12-23,436.720001,47161400.0,7.51,3.43238,10180.62012,0.861782,5025.549805,,93448670796.0,
2015-12-24,443.091003,57157200.0,7.72,3.59019,10266.05957,0.859433,5046.189941,,93448670796.0,
2015-12-25,454.855011,39078500.0,,3.64888,,0.861993,,,93448670796.0,
2015-12-26,455.756012,116166000.0,,3.64114,,0.870766,,,93448670796.0,
2015-12-27,416.514008,53591200.0,,3.42032,,0.853166,,65.0,93448670796.0,
2015-12-28,423.342987,49638600.0,7.69,3.47781,10225.99023,0.856356,5032.290039,,93448670796.0,
2015-12-29,422.097992,51596500.0,7.62,3.47063,10270.37988,0.843835,5066.52002,,93448670796.0,
2015-12-30,433.299988,46889400.0,7.38,3.512,10277.53027,0.874258,5101.180176,,93448670796.0,
2015-12-31,425.875,45996600.0,7.34,3.4593,10186.44043,0.912098,5047.040039,,93448670796.0,
2016-01-01,430.721008,36278900.0,,3.47952,,0.933712,,,104000000000.0,
2016-01-02,434.622009,30096600.0,,3.51528,,0.947401,,,104000000000.0,
2016-01-03,433.578003,39633800.0,,3.504,,0.93843,,56.0,104000000000.0,
2016-01-04,430.061005,38477500.0,7.69,3.4791,10020.04981,0.972045,4897.649902,,104000000000.0,
2016-01-05,433.069,34522600.0,7.8,3.492,10007.00977,0.953147,4917.839844,,104000000000.0,
2016-01-06,431.855988,34042500.0,7.83,3.46706,9907.370117,0.950028,4813.759766,,104000000000.0,
2016-01-07,430.010986,87562200.0,8.23,3.45007,9751.349609,0.955801,4736.399902,,104000000000.0,
2016-01-08,457.537994,56993000.0,8.48,3.5968,9692.799805,0.942752,4722.02002,,104000000000.0,
2016-01-09,453.382996,32278000.0,,3.57435,,0.985501,,,104000000000.0,
2016-01-10,448.238007,35995900.0,,3.55916,,0.985557,,60.0,104000000000.0,
2016-01-11,448.697998,40450000.0,8.46,3.52627,9575.179688,0.999216,4673.439941,,104000000000.0,
2016-01-12,448.182007,115607000.0,8.04,3.55302,9591.30957,1.07,4681.540039,,104000000000.0,
2016-01-13,434.665009,173888000.0,7.82,3.48998,9619.009766,1.14,4706.02002,,104000000000.0,
2016-01-14,432.287994,43945500.0,7.9,3.47093,9405.429688,1.12,4545.370117,,113000000000.0,
2016-01-15,430.255005,153351008.0,7.99,3.46404,9387.540039,1.18,4464.370117,,113000000000.0,
2016-01-16,365.072998,120352000.0,,2.96572,,1.22,,,113000000000.0,
2016-01-17,387.152008,45319600.0,,3.08732,,1.22,,66.0,113000000000.0,
2016-01-18,381.733002,54403900.0,,3.01955,,1.33,,,113000000000.0,
2016-01-19,387.026001,46819800.0,7.96,3.04766,9378.860352,1.42,4548.049805,,113000000000.0,
2016-01-20,379.73999,121720000.0,7.8,3.0148,9214.94043,1.36,4405.220215,,113000000000.0,
2016-01-21,419.631989,68338000.0,7.92,3.38423,9164.169922,1.53,4480.700195,,113000000000.0,
2016-01-22,409.751007,91546600.0,8.1,3.23105,9343.129883,1.55,4557.390137,,113000000000.0,
2016-01-23,382.43399,56247400.0,,3.08203,,1.5,,,113000000000.0,
2016-01-24,388.10199,54824800.0,,3.11351,,1.9,,53.0,113000000000.0,
2016-01-25,402.316986,59062400.0,8.74,3.18795,9393.540039,2.15,4574.589844,,113000000000.0,
2016-01-26,392.002014,58147000.0,9.41,3.12537,9295.339844,2.53,4537.040039,,113000000000.0,
2016-01-27,392.444,47424400.0,9.29,3.15935,9403.870117,2.25,4548.870117,,120000000000.0,
2016-01-28,395.145996,59247900.0,9.53,3.29286,9374.839844,2.41,4533.810059,,120000000000.0,
2016-01-29,380.108002,86125296.0,9.5,3.1384,9439.339844,2.54,4512.089844,,120000000000.0,
2016-01-30,378.86499,30284400.0,,3.11813,,2.51,,,120000000000.0,
2016-01-31,378.292999,37894300.0,,3.09693,,2.44,,50.0,120000000000.0,
2016-02-01,369.350006,51656700.0,10.03,3.07343,9578.919922,2.32,4587.589844,,120000000000.0,
2016-02-02,372.920013,40378700.0,9.9,3.08801,9532.990234,2.22,4588.689941,,120000000000.0,
2016-02-03,374.645996,45933400.0,9.98,3.08639,9471.790039,2.43,4543.819824,,120000000000.0,
2016-02-04,370.174011,69285504.0,10.91,3.05753,9484.129883,2.53,4492.47998,,120000000000.0,
2016-02-05,388.89801,43825000.0,10.82,3.17151,9499.530273,2.57,4491.47998,,120000000000.0,
2016-02-06,386.588989,49249300.0,,3.14997,,2.53,,,120000000000.0,
2016-02-07,376.514008,37076300.0,,3.1096,,2.54,,55.0,120000000000.0,
2016-02-08,376.756989,47671100.0,11.93,3.0919,9294.879883,2.97,4288.02002,,144000000000.0,
2016-02-09,373.423004,55318500.0,12.05,3.07608,9131.980469,3.17,4224.870117,,144000000000.0,
2016-02-10,376.145996,85130896.0,10.92,3.08898,9221.839844,4.0,4318.279785,,144000000000.0,
2016-02-11,382.114014,74375600.0,12.61,3.11214,9092.910156,4.5,4218.810059,,144000000000.0,
2016-02-12,379.686005,67042800.0,11.69,3.09224,9092.870117,5.95,4307.290039,,144000000000.0,
2016-02-13,384.640991,61911700.0,,3.11812,,5.69,,,144000000000.0,
2016-02-14,392.932007,74469800.0,,3.14773,,5.4,,61.0,144000000000.0,
2016-02-15,407.567993,74070496.0,,3.23204,,5.33,,,144000000000.0,
2016-02-16,401.432007,73093104.0,11.56,3.20227,9317.94043,5.33,4397.950195,,144000000000.0,
2016-02-17,407.656006,83193600.0,11.73,3.22731,9426.759766,4.29,4471.660156,,144000000000.0,
2016-02-18,416.571991,76752600.0,11.76,3.2452,9532.860352,3.77,4548.100098,,144000000000.0,
2016-02-19,422.730011,55711300.0,12.46,3.26045,9465.179688,4.38,4464.669922,,144000000000.0,
2016-02-20,421.601013,93992096.0,,3.26811,,4.68,,,163000000000.0,
2016-02-21,437.77301,89820704.0,,3.45997,,4.36,,57.0,163000000000.0,
2016-02-22,438.989014,85385200.0,12.16,3.46592,9485.769531,4.66,4548.310059,,163000000000.0,
2016-02-23,438.255005,85244896.0,12.95,3.48881,9582.759766,5.68,4550.049805,,163000000000.0,
2016-02-24,420.955994,67743696.0,13.92,3.40327,9411.269531,5.6,4453.930176,,163000000000.0,
2016-02-25,425.036987,70798000.0,13.35,3.38611,9534.740234,6.19,4554.72998,,163000000000.0,
2016-02-26,424.628998,61486000.0,13.03,3.36949,9668.259766,6.04,4615.140137,,163000000000.0,
2016-02-27,432.838989,41893600.0,,3.42881,,5.96,,,163000000000.0,
2016-02-28,432.571014,53033400.0,,3.41416,,6.41,,56.0,163000000000.0,
2016-02-29,433.437988,60694700.0,13.64,3.4412,9615.169922,6.46,4585.299805,,163000000000.0,
2016-03-01,437.916992,74895800.0,14.0,3.44835,9626.879883,6.32,4596.009766,,163000000000.0,
2016-03-02,435.131012,74955296.0,13.3,3.43436,9746.419922,7.63,4683.799805,,163000000000.0,
2016-03-03,423.911987,100484000.0,13.57,3.36374,9828.30957,8.44,4698.379883,,163000000000.0,
2016-03-04,421.835999,90856096.0,14.05,3.3215,9929.330078,9.24,4715.759766,,163000000000.0,
2016-03-05,410.781006,135384992.0,,3.25172,,10.37,,,163000000000.0,
2016-03-06,400.524994,91212496.0,,3.19149,,11.2,,53.0,163000000000.0,
2016-03-07,407.756989,85762400.0,13.97,3.22162,9922.379883,11.43,4690.879883,,158000000000.0,
2016-03-08,414.464996,70311696.0,14.14,3.27141,9952.230469,9.58,4676.220215,,158000000000.0,
2016-03-09,413.894012,70012304.0,12.89,3.25055,9906.839844,9.79,4666.419922,,158000000000.0,
2016-03-10,414.743988,81022896.0,13.97,3.27791,9954.160156,11.88,4691.200195,,158000000000.0,
2016-03-11,417.238007,73969696.0,14.1,3.28632,9988.290039,11.22,4712.379883,,158000000000.0,
2016-03-12,421.605011,92712896.0,,3.39113,,11.13,,,158000000000.0,
2016-03-13,411.64801,74322800.0,,3.28942,,13.51,,53.0,158000000000.0,
2016-03-14,414.200989,95259400.0,14.07,3.30909,10073.33008,14.51,4733.390137,,158000000000.0,
2016-03-15,416.388,66781700.0,13.78,3.30329,10005.58984,13.0,4731.140137,,158000000000.0,
2016-03-16,416.888,65185800.0,13.96,3.30711,9986.480469,13.02,4717.879883,,158000000000.0,
2016-03-17,417.889008,83528600.0,15.25,3.31136,10101.65039,12.56,4752.620117,,158000000000.0,
2016-03-18,420.546997,104940000.0,14.67,3.30715,10216.59961,11.11,4784.629883,,158000000000.0,
2016-03-19,409.265015,58423000.0,,3.17078,,11.2,,,165000000000.0,
2016-03-20,410.401001,45947900.0,,3.18153,,10.52,,51.0,165000000000.0,
2016-03-21,413.417999,61655400.0,14.63,3.20519,10204.7002,10.3,4787.310059,,165000000000.0,
2016-03-22,413.131989,66813300.0,14.98,3.20004,10169.90039,11.88,4783.600098,,165000000000.0,
2016-03-23,418.161011,61444200.0,13.93,3.23384,10171.37988,11.33,4813.870117,,165000000000.0,
2016-03-24,418.424011,68346704.0,13.38,3.24502,10032.88965,12.44,4743.359863,,165000000000.0,
2016-03-25,416.507996,52560000.0,,3.22784,,11.26,,,165000000000.0,
2016-03-26,417.36499,44650400.0,,3.22772,,10.77,,,165000000000.0,
2016-03-27,418.140015,71229400.0,,3.23182,,10.99,,54.0,165000000000.0,
2016-03-28,426.548004,68522800.0,13.56,3.30291,10105.12012,10.43,4785.25,,165000000000.0,
2016-03-29,424.303986,75411504.0,13.71,3.26176,10071.41992,11.75,4756.549805,,165000000000.0,
2016-03-30,416.834015,66034100.0,13.94,3.22665,10245.92969,11.61,4875.459961,,165000000000.0,
2016-03-31,415.256989,60215200.0,13.96,3.22548,10236.79981,11.92,4869.569824,,165000000000.0,
2016-04-01,416.76001,51235700.0,13.21,3.24575,10132.58008,11.4,4842.549805,,165000000000.0,
2016-04-02,418.421997,45681200.0,,3.2459,,11.63,,,167000000000.0,
2016-04-03,421.173004,38053700.0,,3.26145,,11.63,,53.0,167000000000.0,
2016-04-04,421.299011,50634300.0,13.58,3.2613,10227.12012,11.62,4911.209961,,167000000000.0,
2016-04-05,421.016998,60718000.0,13.9,3.24604,10104.76953,11.21,4855.899902,,167000000000.0,
2016-04-06,424.283997,59091000.0,13.91,3.25852,10062.83984,10.45,4849.580078,,167000000000.0,
2016-04-07,423.619995,57858600.0,14.28,3.25701,10112.98047,10.7,4893.569824,,167000000000.0,
2016-04-08,422.907013,63454700.0,14.61,3.24191,10108.70996,10.08,4883.990234,,167000000000.0,
2016-04-09,420.811005,49792700.0,,3.22402,,9.69,,,167000000000.0,
2016-04-10,419.59201,73478600.0,,3.22186,,9.15,,55.0,167000000000.0,
2016-04-11,421.872009,50747500.0,15.45,3.22745,10154.08008,8.94,4873.390137,,167000000000.0,
2016-04-12,422.842987,70728800.0,16.280001,3.24014,10114.58008,8.64,4838.819824,,167000000000.0,
2016-04-13,425.631989,69060400.0,16.01,3.26295,10271.66016,7.44,4904.790039,,167000000000.0,
2016-04-14,423.934998,45281000.0,16.0,3.24574,10359.19043,8.08,4947.620117,,167000000000.0,
2016-04-15,424.427002,54801500.0,15.48,3.24321,10359.58008,8.39,4938.830078,,179000000000.0,
2016-04-16,429.575012,39392800.0,,3.27985,,8.24,,,179000000000.0,
2016-04-17,430.635986,52125900.0,,3.28005,,8.62,,52.0,179000000000.0,
2016-04-18,427.610992,55670900.0,15.92,3.26037,10315.65039,9.33,4919.359863,,179000000000.0,
2016-04-19,428.703003,52810500.0,16.370001,3.2489,10463.63965,9.08,4968.299805,,179000000000.0,
2016-04-20,435.324005,72890096.0,16.309999,3.29175,10517.05957,8.69,4941.990234,,179000000000.0,
2016-04-21,441.415985,68204704.0,16.23,3.28093,10524.48047,8.45,4949.120117,,179000000000.0,
2016-04-22,449.687988,58804400.0,16.139999,3.34679,10464.2002,8.15,4898.240234,,179000000000.0,
2016-04-23,445.860992,50485400.0,,3.32078,,7.79,,,179000000000.0,
2016-04-24,450.559998,68198400.0,,3.34636,,8.29,,59.0,179000000000.0,
2016-04-25,459.121002,87091800.0,16.25,3.62286,10487.83008,8.01,4891.47998,,179000000000.0,
2016-04-26,461.64801,78971904.0,16.16,3.79559,10492.57031,7.53,4903.810059,,179000000000.0,
2016-04-27,466.261993,93564896.0,16.59,4.04861,10528.48047,7.39,4855.379883,,179000000000.0,
2016-04-28,445.037994,74064704.0,16.790001,3.87886,10521.16992,7.74,4857.600098,,179000000000.0,
2016-04-29,449.40799,49258500.0,17.959999,3.79207,10480.21973,7.21,4805.790039,,179000000000.0,
2016-04-30,455.178009,69322600.0,,3.81348,,7.45,,,179000000000.0,
2016-05-01,448.484009,40660100.0,,3.6575,,8.78,,82.0,179000000000.0,
2016-05-02,451.933014,92127000.0,19.459999,3.70871,10450.12988,8.89,4786.549805,,179000000000.0,
2016-05-03,444.72699,59366400.0,18.709999,3.68211,10432.24023,10.17,4780.879883,,179000000000.0,
2016-05-04,450.183014,50407300.0,17.809999,3.74184,10302.67969,9.38,4735.279785,,179000000000.0,
2016-05-05,446.710999,50440800.0,17.809999,3.74181,10303.04004,9.4,4742.419922,,179000000000.0,
2016-05-06,447.941986,72796800.0,18.16,3.71613,10280.99023,9.81,4695.899902,,179000000000.0,
2016-05-07,459.639008,38364500.0,,3.81952,,9.32,,,179000000000.0,
2016-05-08,458.428986,40315000.0,,3.93641,,9.37,,60.0,179000000000.0,
2016-05-09,458.205994,55493100.0,17.809999,3.93763,10300.66016,9.49,4736.350098,,179000000000.0,
2016-05-10,460.518005,58956100.0,17.42,4.05797,10323.26953,9.28,4768.910156,,179000000000.0,
2016-05-11,450.864014,50605200.0,18.450001,3.82033,10391.92969,9.43,4799.299805,,179000000000.0,
2016-05-12,452.446991,59849300.0,18.42,3.88134,10375.87988,10.0,4778.189941,,191000000000.0,
2016-05-13,454.850006,60845000.0,18.09,3.85527,10305.84961,10.06,4731.069824,,194000000000.0,
2016-05-14,455.822998,37209000.0,,3.92728,,10.51,,,194000000000.0,
2016-05-15,455.759003,28514000.0,,4.01409,,10.24,,58.0,194000000000.0,
2016-05-16,457.585999,59171500.0,18.889999,4.06308,10243.2002,9.97,4728.859863,,194000000000.0,
2016-05-17,454.009003,64100300.0,18.780001,4.00364,10312.69043,11.19,4768.850098,,194000000000.0,
2016-05-18,453.69101,86850096.0,19.059999,3.9798,10229.96973,12.18,4705.779785,,194000000000.0,
2016-05-19,454.523987,96027400.0,17.27,4.00244,10189.76953,13.54,4717.359863,,194000000000.0,
2016-05-20,437.792999,81987904.0,18.299999,3.82493,10224.75,14.85,4729.439941,,194000000000.0,
2016-05-21,442.966003,42762300.0,,3.88352,,13.69,,,194000000000.0,
2016-05-22,443.217987,39657600.0,,3.95659,,14.04,,57.0,194000000000.0,
2016-05-23,439.347992,50582500.0,17.85,3.92293,10237.99023,14.28,4771.569824,,194000000000.0,
2016-05-24,444.290985,65783100.0,17.5,3.96388,10275.79004,13.31,4792.850098,,194000000000.0,
2016-05-25,446.062012,65231000.0,16.709999,3.95081,10399.12012,12.79,4877.180176,,195000000000.0,
2016-05-26,449.671997,65203800.0,17.6,4.04526,10462.28027,12.52,4897.779785,,199000000000.0,
2016-05-27,453.520996,164780992.0,16.950001,4.08942,10437.96973,12.39,4904.049805,,199000000000.0,
2016-05-28,473.028992,181199008.0,,4.51095,,11.33,,,199000000000.0,
2016-05-29,527.47699,148736992.0,,4.68873,,12.11,,72.0,199000000000.0,
2016-05-30,528.471008,87958704.0,,4.63264,,12.33,,,199000000000.0,
2016-05-31,534.190979,138450000.0,16.59,4.6876,10479.87988,12.74,4938.47998,,199000000000.0,
2016-06-01,531.106995,86061800.0,16.99,4.65329,10385.92969,14.11,4928.970215,,199000000000.0,
2016-06-02,536.515015,60378200.0,16.709999,4.74465,10424.67969,13.99,4941.25,,199000000000.0,
2016-06-03,537.682007,122020000.0,18.0,4.71958,10477.78027,13.74,4958.100098,,199000000000.0,
2016-06-04,569.705017,94925296.0,,4.86319,,13.86,,,199000000000.0,
2016-06-05,573.307983,68874096.0,,4.79843,,13.76,,69.0,199000000000.0,
2016-06-06,574.60199,72138896.0,19.09,4.81446,10508.5,14.0,4950.459961,,199000000000.0,
2016-06-07,585.445007,107770000.0,18.700001,4.95482,10554.58984,13.95,4972.129883,,199000000000.0,
2016-06-08,577.166992,80265800.0,19.540001,4.77429,10620.19043,14.51,4970.009766,,199000000000.0,
2016-06-09,582.203003,71301000.0,19.23,4.77788,10581.21973,14.43,4954.149902,,196000000000.0,
2016-06-10,575.836975,66991900.0,19.83,4.752,10501.57031,14.38,4915.149902,,196000000000.0,
2016-06-11,578.674011,82357000.0,,4.88234,,13.91,,,196000000000.0,
2016-06-12,609.684021,277084992.0,,5.0673,,14.19,,99.0,196000000000.0,
2016-06-13,671.653992,243295008.0,20.35,5.41465,10400.15039,15.77,4868.509766,,196000000000.0,
2016-06-14,704.504028,186694000.0,20.290001,5.30518,10310.07031,17.61,4836.669922,,196000000000.0,
2016-06-15,685.684998,99223800.0,19.68,5.2231,10294.67969,18.91,4855.080078,,196000000000.0,
2016-06-16,696.52301,271633984.0,21.209999,5.25305,10237.92969,18.36,4809.689941,,196000000000.0,
2016-06-17,768.487,363320992.0,20.41,5.67243,10343.61035,20.65,4835.02002,,196000000000.0,
